"RA_2006_CODE","RA_2006_NAME","SSC_2006_CODE","SSC_2006_NAME","RATIO","PERCENT"
"10","Major Cities of Australia","12023","Waverton",1,100
"10","Major Cities of Australia","12025","Wentworth Falls",1,100
"10","Major Cities of Australia","12027","Wentworthville",1,100
"10","Major Cities of Australia","12029","Werrington",1,100
"10","Major Cities of Australia","12031","Werrington County",1,100
"10","Major Cities of Australia","12033","Werrington Downs",1,100
"10","Major Cities of Australia","12035","West Hoxton",1,100
"10","Major Cities of Australia","12037","West Pennant Hills",1,100
"10","Major Cities of Australia","12039","West Pymble",1,100
"10","Major Cities of Australia","12041","West Ryde",1,100
"10","Major Cities of Australia","12043","Westleigh",1,100
"10","Major Cities of Australia","12045","Westmead",1,100
"10","Major Cities of Australia","12047","Wetherill Park",1,100
"10","Major Cities of Australia","12049","Whalan",1,100
"10","Major Cities of Australia","12051","Wiley Park",1,100
"10","Major Cities of Australia","12053","Willmot",1,100
"10","Major Cities of Australia","12055","Willoughby",1,100
"10","Major Cities of Australia","12057","Willoughby East",1,100
"10","Major Cities of Australia","12059","Winmalee",1,100
"10","Major Cities of Australia","12061","Winston Hills",1,100
"10","Major Cities of Australia","12063","Wolli Creek",1,100
"10","Major Cities of Australia","12065","Wollstonecraft",1,100
"10","Major Cities of Australia","12067","Woodbine",1,100
"10","Major Cities of Australia","12069","Woodcroft",1,100
"10","Major Cities of Australia","12071","Woodford (Blue Mountains)",1,100
"10","Major Cities of Australia","12073","Woodpark",1,100
"10","Major Cities of Australia","12075","Woollahra",1,100
"10","Major Cities of Australia","12077","Woolloomooloo",1,100
"10","Major Cities of Australia","12079","Woolooware",1,100
"10","Major Cities of Australia","12081","Woolwich",1,100
"10","Major Cities of Australia","12083","Woronora",1,100
"10","Major Cities of Australia","12085","Woronora Heights",1,100
"10","Major Cities of Australia","12087","Yagoona",1,100
"10","Major Cities of Australia","12089","Yarrawarrah",1,100
"10","Major Cities of Australia","12091","Yennora",1,100
"10","Major Cities of Australia","12093","Yowie Bay",1,100
"10","Major Cities of Australia","12095","Zetland",1,100
"10","Major Cities of Australia","13006","Avoca Beach",1,100
"10","Major Cities of Australia","13011","Bateau Bay",1,100
"10","Major Cities of Australia","13016","Bensville",1,100
"10","Major Cities of Australia","13021","Berkeley Vale",1,100
"10","Major Cities of Australia","13026","Blackwall",1,100
"10","Major Cities of Australia","13031","Blue Bay",1,100
"10","Major Cities of Australia","13036","Blue Haven",1,100
"10","Major Cities of Australia","13041","Booker Bay",1,100
"10","Major Cities of Australia","13046","Budgewoi",1,100
"10","Major Cities of Australia","13051","Buff Point",1,100
"10","Major Cities of Australia","13056","Canton Beach",1,100
"10","Major Cities of Australia","13061","Chain Valley Bay",1,100
"10","Major Cities of Australia","13066","Charmhaven",1,100
"10","Major Cities of Australia","13071","Chittaway Bay",1,100
"10","Major Cities of Australia","13076","Chittaway Point",1,100
"10","Major Cities of Australia","13081","Colongra",1,100
"10","Major Cities of Australia","13086","Copacabana",1,100
"10","Major Cities of Australia","13091","Daleys Point",1,100
"10","Major Cities of Australia","13096","Davistown",1,100
"10","Major Cities of Australia","13101","Doyalson",1,100
"10","Major Cities of Australia","13106","Doyalson North",1,100
"10","Major Cities of Australia","13111","East Gosford",1,100
"10","Major Cities of Australia","13116","Empire Bay",1,100
"10","Major Cities of Australia","13121","Erina",1,100
"10","Major Cities of Australia","13126","Ettalong Beach",1,100
"10","Major Cities of Australia","13131","Forresters Beach",1,100
"10","Major Cities of Australia","13136","Glenning Valley",1,100
"10","Major Cities of Australia","13141","Gorokan",1,100
"10","Major Cities of Australia","13146","Gosford",1,100
"10","Major Cities of Australia","13151","Green Point (Gosford)",1,100
"10","Major Cities of Australia","13156","Gwandalan",1,100
"10","Major Cities of Australia","13161","Halekulani",1,100
"10","Major Cities of Australia","13166","Hamlyn Terrace",1,100
"10","Major Cities of Australia","13171","Hardys Bay",1,100
"10","Major Cities of Australia","13176","Kanwal",1,100
"10","Major Cities of Australia","13181","Kariong",1,100
"10","Major Cities of Australia","13186","Killarney Vale",1,100
"10","Major Cities of Australia","13191","Killcare",1,100
"10","Major Cities of Australia","13196","Killcare Heights",1,100
"10","Major Cities of Australia","13201","Kincumber",1,100
"10","Major Cities of Australia","13206","Kincumber South",1,100
"10","Major Cities of Australia","13211","Koolewong",1,100
"10","Major Cities of Australia","13216","Lake Haven",1,100
"10","Major Cities of Australia","13221","Lake Munmorah",1,100
"10","Major Cities of Australia","13226","Lisarow",1,100
"10","Major Cities of Australia","13231","Long Jetty",1,100
"10","Major Cities of Australia","13241","Magenta",1,100
"10","Major Cities of Australia","13246","Mannering Park",1,100
"10","Major Cities of Australia","13251","Mardi",1,100
"10","Major Cities of Australia","13256","Narara",1,100
"10","Major Cities of Australia","13261","Niagara Park",1,100
"10","Major Cities of Australia","13266","Norah Head",1,100
"10","Major Cities of Australia","13271","Noraville",1,100
"10","Major Cities of Australia","13276","North Avoca",1,100
"10","Major Cities of Australia","13281","North Gosford",1,100
"10","Major Cities of Australia","13286","Ourimbah",1,100
"10","Major Cities of Australia","13291","Pearl Beach",1,100
"10","Major Cities of Australia","13296","Phegans Bay",1,100
"10","Major Cities of Australia","13301","Point Clare",1,100
"10","Major Cities of Australia","13306","Point Frederick",1,100
"10","Major Cities of Australia","13311","Pretty Beach (Gosford)",1,100
"10","Major Cities of Australia","13316","Rocky Point",1,100
"10","Major Cities of Australia","13321","San Remo",1,100
"10","Major Cities of Australia","13326","Saratoga",1,100
"10","Major Cities of Australia","13331","Shelly Beach",1,100
"10","Major Cities of Australia","13336","Springfield (Gosford)",1,100
"10","Major Cities of Australia","13341","St Huberts Island",1,100
"10","Major Cities of Australia","13346","Summerland Point",1,100
"10","Major Cities of Australia","13351","Tacoma",1,100
"10","Major Cities of Australia","13356","Tacoma South",1,100
"10","Major Cities of Australia","13361","Tascott",1,100
"10","Major Cities of Australia","13366","Terrigal",1,100
"10","Major Cities of Australia","13371","The Entrance",1,100
"10","Major Cities of Australia","13376","The Entrance North",1,100
"10","Major Cities of Australia","13381","Toowoon Bay",1,100
"10","Major Cities of Australia","13386","Toukley",1,100
"10","Major Cities of Australia","13391","Tuggerah",1,100
"10","Major Cities of Australia","13396","Tuggerawong",1,100
"10","Major Cities of Australia","13401","Tumbi Umbi",1,100
"10","Major Cities of Australia","13406","Umina Beach",1,100
"10","Major Cities of Australia","13411","Wadalba",1,100
"10","Major Cities of Australia","13416","Wagstaffe",1,100
"10","Major Cities of Australia","13421","Wamberal",1,100
"10","Major Cities of Australia","13426","Watanobbi",1,100
"10","Major Cities of Australia","13431","West Gosford",1,100
"10","Major Cities of Australia","13436","Woongarrah",1,100
"10","Major Cities of Australia","13441","Woy Woy",1,100
"10","Major Cities of Australia","13446","Woy Woy Bay",1,100
"10","Major Cities of Australia","13451","Wyoming",1,100
"10","Major Cities of Australia","13456","Wyong",1,100
"10","Major Cities of Australia","13461","Wyongah",1,100
"10","Major Cities of Australia","13466","Yattalunga",1,100
"10","Major Cities of Australia","14006","Adamstown",1,100
"10","Major Cities of Australia","14011","Adamstown Heights",1,100
"10","Major Cities of Australia","14016","Argenton",1,100
"10","Major Cities of Australia","14021","Bar Beach",1,100
"10","Major Cities of Australia","14026","Barnsley",1,100
"10","Major Cities of Australia","14031","Belmont",1,100
"10","Major Cities of Australia","14036","Belmont North",1,100
"10","Major Cities of Australia","14041","Belmont South",1,100
"10","Major Cities of Australia","14046","Birmingham Gardens",1,100
"10","Major Cities of Australia","14051","Blackalls Park",1,100
"10","Major Cities of Australia","14056","Blacksmiths",1,100
"10","Major Cities of Australia","14061","Bolton Point",1,100
"10","Major Cities of Australia","14066","Boolaroo",1,100
"10","Major Cities of Australia","14071","Booragul",1,100
"10","Major Cities of Australia","14076","Broadmeadow",1,100
"10","Major Cities of Australia","14081","Cameron Park",1,100
"10","Major Cities of Australia","14086","Cardiff",1,100
"10","Major Cities of Australia","14091","Cardiff Heights",1,100
"10","Major Cities of Australia","14096","Cardiff South",1,100
"10","Major Cities of Australia","14101","Carey Bay",1,100
"10","Major Cities of Australia","14106","Carrington (Newcastle)",1,100
"10","Major Cities of Australia","14111","Caves Beach",1,100
"10","Major Cities of Australia","14116","Charlestown",1,100
"10","Major Cities of Australia","14121","Coal Point",1,100
"10","Major Cities of Australia","14126","Cooks Hill",1,100
"10","Major Cities of Australia","14131","Croudace Bay",1,100
"10","Major Cities of Australia","14136","Dudley",1,100
"10","Major Cities of Australia","14141","Edgeworth",1,100
"10","Major Cities of Australia","14146","Eleebana",1,100
"10","Major Cities of Australia","14151","Elermore Vale",1,100
"10","Major Cities of Australia","14156","Fassifern",1,100
"10","Major Cities of Australia","14161","Fennell Bay",1,100
"10","Major Cities of Australia","14166","Fern Bay",1,100
"10","Major Cities of Australia","14171","Fletcher",1,100
"10","Major Cities of Australia","14176","Floraville",1,100
"10","Major Cities of Australia","14181","Garden Suburb",1,100
"10","Major Cities of Australia","14186","Gateshead",1,100
"10","Major Cities of Australia","14191","Georgetown",1,100
"10","Major Cities of Australia","14196","Glendale",1,100
"10","Major Cities of Australia","14201","Hamilton",1,100
"10","Major Cities of Australia","14206","Hamilton East",1,100
"10","Major Cities of Australia","14211","Hamilton North",1,100
"10","Major Cities of Australia","14216","Hamilton South",1,100
"10","Major Cities of Australia","14221","Highfields",1,100
"10","Major Cities of Australia","14226","Hillsborough (Lake Macquarie)",1,100
"10","Major Cities of Australia","14231","Holmesville",1,100
"10","Major Cities of Australia","14236","Islington",1,100
"10","Major Cities of Australia","14241","Jesmond",1,100
"10","Major Cities of Australia","14246","Jewells",1,100
"10","Major Cities of Australia","14251","Kahibah",1,100
"10","Major Cities of Australia","14256","Kilaben Bay",1,100
"10","Major Cities of Australia","14261","Kooragang",1,100
"10","Major Cities of Australia","14266","Kotara",1,100
"10","Major Cities of Australia","14271","Kotara South",1,100
"10","Major Cities of Australia","14276","Lakelands",1,100
"10","Major Cities of Australia","14281","Lambton",1,100
"10","Major Cities of Australia","14286","Little Pelican",1,100
"10","Major Cities of Australia","14291","Macquarie Hills",1,100
"10","Major Cities of Australia","14296","Marks Point",1,100
"10","Major Cities of Australia","14301","Marmong Point",1,100
"10","Major Cities of Australia","14306","Maryland (Newcastle)",1,100
"10","Major Cities of Australia","14311","Maryville",1,100
"10","Major Cities of Australia","14316","Mayfield (Newcastle)",1,100
"10","Major Cities of Australia","14321","Mayfield East",1,100
"10","Major Cities of Australia","14326","Mayfield West",1,100
"10","Major Cities of Australia","14331","Merewether",1,100
"10","Major Cities of Australia","14336","Merewether Heights",1,100
"10","Major Cities of Australia","14341","Minmi",1,100
"10","Major Cities of Australia","14346","Mount Hutton",1,100
"10","Major Cities of Australia","14351","New Lambton",1,100
"10","Major Cities of Australia","14356","New Lambton Heights",1,100
"10","Major Cities of Australia","14361","Newcastle",1,100
"10","Major Cities of Australia","14366","Newcastle East",1,100
"10","Major Cities of Australia","14371","Newcastle West",1,100
"10","Major Cities of Australia","14376","North Lambton",1,100
"10","Major Cities of Australia","14381","Pelican",1,100
"10","Major Cities of Australia","14386","Rankin Park",1,100
"10","Major Cities of Australia","14391","Redhead",1,100
"10","Major Cities of Australia","14396","Sandgate",1,100
"10","Major Cities of Australia","14401","Seahampton",1,100
"10","Major Cities of Australia","14406","Shortland",1,100
"10","Major Cities of Australia","14411","Speers Point",1,100
"10","Major Cities of Australia","14416","Stockton",1,100
"10","Major Cities of Australia","14421","Swansea",1,100
"10","Major Cities of Australia","14426","Swansea Heads",1,100
"10","Major Cities of Australia","14431","Teralba",1,100
"10","Major Cities of Australia","14436","The Hill",1,100
"10","Major Cities of Australia","14441","The Junction",1,100
"10","Major Cities of Australia","14446","Tighes Hill",1,100
"10","Major Cities of Australia","14451","Tingira Heights",1,100
"10","Major Cities of Australia","14456","Toronto",1,100
"10","Major Cities of Australia","14461","Valentine",1,100
"10","Major Cities of Australia","14466","Wallsend",1,100
"10","Major Cities of Australia","14471","Warabrook",1,100
"10","Major Cities of Australia","14476","Waratah",1,100
"10","Major Cities of Australia","14481","Waratah West",1,100
"10","Major Cities of Australia","14486","Warners Bay",1,100
"10","Major Cities of Australia","14491","West Wallsend",1,100
"10","Major Cities of Australia","14496","Whitebridge",1,100
"10","Major Cities of Australia","14501","Wickham",1,100
"10","Major Cities of Australia","14506","Windale",1,100
"10","Major Cities of Australia","14511","Woodrising",1,100
"10","Major Cities of Australia","15006","Albion Park",1,100
