mass_var,dist_spec,target_key,source,target,dist,mass_source,mass_target,gravity,gravity_rank
n_hospitals,radial_distance,2145,2132,2145,0.17466224207543177,0.1,8,26,100
n_hospitals,radial_distance,2145,2133,2145,0.1706547838469243,0.1,8,27,103
n_hospitals,radial_distance,2145,2134,2145,0.16299319959255668,1,8,301,178
n_hospitals,radial_distance,2145,2135,2145,0.14314520242079976,1,8,390,188
n_hospitals,radial_distance,2145,2136,2145,0.15137420905984142,0.1,8,35,117
n_hospitals,radial_distance,2145,2137,2145,0.15501874293499043,0.1,8,33,114
n_hospitals,radial_distance,2145,2138,2145,0.13795300543664435,0.1,8,42,121
n_hospitals,radial_distance,2145,2139,2145,0.14322965261618156,2,8,780,203
n_hospitals,radial_distance,2145,2140,2145,0.13071066036680912,0.1,8,47,124
n_hospitals,radial_distance,2145,2141,2145,0.10748353573662378,0.1,8,69,137
n_hospitals,radial_distance,2145,2142,2145,0.06781773893859978,0.1,8,174,167
n_hospitals,radial_distance,2145,2143,2145,0.1033864680727144,0.1,8,75,145
n_hospitals,radial_distance,2145,2144,2145,0.08284047212184825,2,8,2331,212
n_hospitals,radial_distance,2145,2146,2145,0.024943918453904017,0.1,8,1286,208
n_hospitals,radial_distance,2145,2147,2145,0.04977757565068785,0.1,8,323,181
n_hospitals,radial_distance,2145,2148,2145,0.06109585971099517,2,8,4286,214
n_hospitals,radial_distance,2145,2150,2145,0.05304276562110098,0.1,8,284,174
n_hospitals,radial_distance,2145,2151,2145,0.06841136815646714,0.1,8,171,166
n_hospitals,radial_distance,2145,2152,2145,0.04894746510285514,0.1,8,334,183
n_hospitals,radial_distance,2145,2153,2145,0.06333306436508303,2,8,3989,213
n_hospitals,radial_distance,2145,2154,2145,0.0984165837762832,1,8,826,205
n_hospitals,radial_distance,2145,2155,2145,0.12228268505545323,1,8,535,196
n_hospitals,radial_distance,2145,2156,2145,0.16325177187333012,0.1,8,30,106
n_hospitals,radial_distance,2145,2157,2145,0.285143591495344,0.1,8,10,29
n_hospitals,radial_distance,2145,2158,2145,0.16167762017482762,0.1,8,31,109
n_hospitals,radial_distance,2145,2159,2145,0.25892290228198483,0.1,8,12,45
n_hospitals,radial_distance,2145,2160,2145,0.0361550758929566,0.1,8,612,199
n_hospitals,radial_distance,2145,2161,2145,0.05060775225522832,0.1,8,312,179
n_hospitals,radial_distance,2145,2162,2145,0.08312333381084797,0.1,8,116,158
n_hospitals,radial_distance,2145,2163,2145,0.07603968500612938,1,8,1384,209
n_hospitals,radial_distance,2145,2164,2145,0.047379751486007,0.1,8,356,186
n_hospitals,radial_distance,2145,2165,2145,0.05616684726449961,0.1,8,254,173
n_hospitals,radial_distance,2145,2166,2145,0.07989309506700475,0.1,8,125,161
n_hospitals,radial_distance,2145,2167,2145,0.16783022024999783,0.1,8,28,105
n_hospitals,radial_distance,2145,2168,2145,0.12526958672441973,0.1,8,51,130
n_hospitals,radial_distance,2145,2170,2145,0.12377007858795479,3,8,1567,210
n_hospitals,radial_distance,2145,2171,2145,0.1508668796124221,0.1,8,35,117
n_hospitals,radial_distance,2145,2172,2145,0.1528734263406707,0.1,8,34,115
n_hospitals,radial_distance,2145,2173,2145,0.2554113382305929,0.1,8,12,45
n_hospitals,radial_distance,2145,2174,2145,0.1763516176857515,0.1,8,26,100
n_hospitals,radial_distance,2145,2175,2145,0.1089088727080753,0.1,8,67,136
n_hospitals,radial_distance,2145,2176,2145,0.08938703282890459,2,8,2002,211
n_hospitals,radial_distance,2145,2177,2145,0.10633223455066586,0.1,8,71,139
n_hospitals,radial_distance,2145,2178,2145,0.16341451305836488,0.1,8,30,106
n_hospitals,radial_distance,2145,2179,2145,0.2049004137194447,0.1,8,19,85
n_hospitals,radial_distance,2145,2190,2145,0.13351446169194783,0.1,8,45,123
n_hospitals,radial_distance,2145,2191,2145,0.15975396993486035,0.1,8,31,109
n_hospitals,radial_distance,2145,2192,2145,0.17114227130242962,0.1,8,27,103
n_hospitals,radial_distance,2145,2193,2145,0.191440103831937,0.1,8,22,94
n_hospitals,radial_distance,2145,2194,2145,0.17834291922062495,2,8,503,194
n_hospitals,radial_distance,2145,2195,2145,0.15980385879162123,0.1,8,31,109
n_hospitals,radial_distance,2145,2196,2145,0.15769248370417674,0.1,8,32,113
n_hospitals,radial_distance,2145,2197,2145,0.09464401757650771,0.1,8,89,150
n_hospitals,radial_distance,2145,2198,2145,0.1002745274170465,0.1,8,80,147
n_hospitals,radial_distance,2145,2199,2145,0.11197027100446445,0.1,8,64,134
n_hospitals,radial_distance,2145,2200,2145,0.12348210329237978,1,8,525,195
n_hospitals,radial_distance,2145,2203,2145,0.20631560308092053,0.1,8,19,85
n_hospitals,radial_distance,2145,2204,2145,0.223818026275317,0.1,8,16,74
n_hospitals,radial_distance,2145,2205,2145,0.22924320912394192,0.1,8,15,67
n_hospitals,radial_distance,2145,2206,2145,0.20447704489812316,0.1,8,19,85
n_hospitals,radial_distance,2145,2207,2145,0.21357506245699096,0.1,8,18,80
n_hospitals,radial_distance,2145,2208,2145,0.19165931690603447,0.1,8,22,94
n_hospitals,radial_distance,2145,2209,2145,0.18096315593112205,0.1,8,24,97
n_hospitals,radial_distance,2145,2210,2145,0.17757075357716928,0.1,8,25,98
n_hospitals,radial_distance,2145,2211,2145,0.1613892197211834,0.1,8,31,109
n_hospitals,radial_distance,2145,2212,2145,0.14743847839763324,0.1,8,37,119
n_hospitals,radial_distance,2145,2213,2145,0.1545198924912987,0.1,8,34,115
n_hospitals,radial_distance,2145,2214,2145,0.12716980347900844,0.1,8,49,127
n_hospitals,radial_distance,2145,2216,2145,0.23800872808780632,0.1,8,14,62
n_hospitals,radial_distance,2145,2217,2145,0.24288891240092927,5,8,678,202
n_hospitals,radial_distance,2145,2218,2145,0.22817765955788447,0.1,8,15,67
n_hospitals,radial_distance,2145,2219,2145,0.25578255418131185,0.1,8,12,45
n_hospitals,radial_distance,2145,2220,2145,0.20904577896797158,3,8,549,197
n_hospitals,radial_distance,2145,2221,2145,0.22981824399998507,0.1,8,15,67
n_hospitals,radial_distance,2145,2222,2145,0.19938018724784973,0.1,8,20,89
n_hospitals,radial_distance,2145,2223,2145,0.20204340142184216,0.1,8,20,89
n_hospitals,radial_distance,2145,2224,2145,0.24873472718037426,0.1,8,13,54
n_hospitals,radial_distance,2145,2225,2145,0.22749501600256183,0.1,8,15,67
n_hospitals,radial_distance,2145,2226,2145,0.22422366276461242,0.1,8,16,74
n_hospitals,radial_distance,2145,2227,2145,0.263052708586067,0.1,8,12,45
n_hospitals,radial_distance,2145,2228,2145,0.26708091642598875,2,8,224,171
n_hospitals,radial_distance,2145,2229,2145,0.28506792831823424,3,8,295,177
n_hospitals,radial_distance,2145,2230,2145,0.30618604616691403,0.1,8,9,22
n_hospitals,radial_distance,2145,2231,2145,0.31922472166335747,0.1,8,8,12
n_hospitals,radial_distance,2145,2232,2145,0.2445440136426232,0.1,8,13,54
n_hospitals,radial_distance,2145,2233,2145,0.30725323463229726,0.1,8,8,12
n_hospitals,radial_distance,2145,2234,2145,0.2091729183673251,0.1,8,18,80
n_hospitals,radial_distance,2145,2747,2145,0.218518571478967,4,8,670,201
n_hospitals,radial_distance,2145,2748,2145,0.22328636384251865,0.1,8,16,74
n_hospitals,radial_distance,2145,2749,2145,0.2914693989113587,0.1,8,9,22
n_hospitals,radial_distance,2145,2750,2145,0.28210976978880803,0.1,8,10,29
n_hospitals,radial_distance,2145,2759,2145,0.16215911477587064,0.1,8,30,106
n_hospitals,radial_distance,2145,2760,2145,0.18065870221815433,0.1,8,25,98
n_hospitals,radial_distance,2145,2761,2145,0.1295334177676073,0.1,8,48,126
n_hospitals,radial_distance,2145,2762,2145,0.13748811750425505,0.1,8,42,121
n_hospitals,radial_distance,2145,2763,2145,0.10612965610894576,0.1,8,71,139
n_hospitals,radial_distance,2145,2765,2145,0.18890183102837907,0.1,8,22,94
n_hospitals,radial_distance,2145,2766,2145,0.11014418005295852,0.1,8,66,135
n_hospitals,radial_distance,2145,2767,2145,0.0958159015743769,0.1,8,87,149
n_hospitals,radial_distance,2145,2768,2145,0.0896730217086971,0.1,8,99,154
n_hospitals,radial_distance,2145,2769,2145,0.11950490501964853,0.1,8,56,131
n_hospitals,radial_distance,2145,2770,2145,0.15185343606934104,1,8,347,184
n_hospitals,radial_distance,2145,2145,2145,NA,NA,NA,4286,214
n_hospitals,radial_distance,2107,2000,2107,0.2631896709257032,1,0.1,1,152
n_hospitals,radial_distance,2107,2006,2107,0.28975728046047144,1,0.1,1,152
n_hospitals,radial_distance,2107,2007,2107,0.2783826522749536,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2008,2107,0.2861514778678614,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2009,2107,0.2705192707467992,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2010,2107,0.27324286252266194,5,0.1,7,208
n_hospitals,radial_distance,2107,2011,2107,0.25794808059341157,1,0.1,2,184
n_hospitals,radial_distance,2107,2015,2107,0.3055693486591595,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2016,2107,0.2862377126840185,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2017,2107,0.29484690653512496,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2018,2107,0.3147546227042109,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2019,2107,0.340760435820088,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2020,2107,0.33926565667569814,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2021,2107,0.2779843552281413,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2022,2107,0.2741791303893325,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2023,2107,0.25799999503527327,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2024,2107,0.27835744382613614,2,0.1,3,197
n_hospitals,radial_distance,2107,2025,2107,0.2672234770889881,1,0.1,1,152
n_hospitals,radial_distance,2107,2026,2107,0.2626789826159813,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2027,2107,0.25777787176862427,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2028,2107,0.25850743865033443,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2029,2107,0.24802917963435403,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2030,2107,0.22989048899690478,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2031,2107,0.29404295442516276,5,0.1,6,206
n_hospitals,radial_distance,2107,2032,2107,0.3090246533263447,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2033,2107,0.2996019358466181,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2034,2107,0.3005441807718749,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2035,2107,0.3222845150773745,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2036,2107,0.34931933573108465,1,0.1,1,152
n_hospitals,radial_distance,2107,2037,2107,0.2830704344955342,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2038,2107,0.29189632950635874,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2039,2107,0.27752187526593614,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2040,2107,0.2963616772478749,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2041,2107,0.2656580460111433,1,0.1,1,152
n_hospitals,radial_distance,2107,2042,2107,0.3044711145279812,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2043,2107,0.3038075966471843,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2044,2107,0.3271536733543546,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2045,2107,0.30714349454455264,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2046,2107,0.2986875682308411,1,0.1,1,152
n_hospitals,radial_distance,2107,2047,2107,0.2791172421989348,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2048,2107,0.30510564693884235,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2049,2107,0.31392639576797865,1,0.1,1,152
n_hospitals,radial_distance,2107,2050,2107,0.2961163827318657,2,0.1,2,184
n_hospitals,radial_distance,2107,2052,2107,0.30043159470891906,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2060,2107,0.23869743732896317,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2061,2107,0.24172448582878514,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2062,2107,0.21954911962709975,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2063,2107,0.20785557175782646,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2064,2107,0.2259872704880309,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2065,2107,0.23337080815888323,6,0.1,11,212
n_hospitals,radial_distance,2107,2066,2107,0.24550090195926244,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2067,2107,0.21980328087898204,2,0.1,4,201
n_hospitals,radial_distance,2107,2068,2107,0.20382436332771348,1,0.1,2,184
n_hospitals,radial_distance,2107,2069,2107,0.198309686943706,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2070,2107,0.21093601256550107,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2071,2107,0.2043895775049833,1,0.1,2,184
n_hospitals,radial_distance,2107,2072,2107,0.21073942314197872,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2073,2107,0.22240313638084747,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2074,2107,0.20202200504534237,1,0.1,2,184
n_hospitals,radial_distance,2107,2075,2107,0.1771724323775159,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2076,2107,0.2245662861682504,3,0.1,6,206
n_hospitals,radial_distance,2107,2077,2107,0.2274049250768291,4,0.1,8,210
n_hospitals,radial_distance,2107,2079,2107,0.20003703112149876,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2080,2107,0.18930309266545156,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2081,2107,0.16833520719942946,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2082,2107,0.1913645243466919,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2083,2107,0.12994557494803585,0.1,0.1,1,152
n_hospitals,radial_distance,2107,2084,2107,0.09418315402547632,0.1,0.1,1,152
n_hospitals,radial_distance,2107,2085,2107,0.14860174022629935,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2086,2107,0.15349988488244837,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2087,2107,0.17263803368071606,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2088,2107,0.2124061805057843,1,0.1,2,184
n_hospitals,radial_distance,2107,2089,2107,0.22941968623538145,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2090,2107,0.22056522737319526,1,0.1,2,184
n_hospitals,radial_distance,2107,2092,2107,0.1798900856918733,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2093,2107,0.1741305828000938,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2094,2107,0.16954329770673957,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2095,2107,0.17590604313358232,1,0.1,3,197
n_hospitals,radial_distance,2107,2096,2107,0.14699335403253713,1,0.1,5,202
n_hospitals,radial_distance,2107,2097,2107,0.1063640266136844,0.1,0.1,1,152
n_hospitals,radial_distance,2107,2099,2107,0.11933798497431022,1,0.1,7,208
n_hospitals,radial_distance,2107,2100,2107,0.14084085399492938,0.1,0.1,1,152
n_hospitals,radial_distance,2107,2101,2107,0.08690927992786741,0.1,0.1,1,152
n_hospitals,radial_distance,2107,2102,2107,0.06334104701536679,0.1,0.1,2,184
n_hospitals,radial_distance,2107,2103,2107,0.04827643100004364,1,0.1,43,214
n_hospitals,radial_distance,2107,2104,2107,0.04564243859986874,0.1,0.1,5,202
n_hospitals,radial_distance,2107,2105,2107,0.04551926143640205,0.1,0.1,5,202
n_hospitals,radial_distance,2107,2106,2107,0.025985103119238438,0.1,0.1,15,213
n_hospitals,radial_distance,2107,2108,2107,0.033914833711792956,0.1,0.1,9,211
n_hospitals,radial_distance,2107,2109,2107,0.25294047994090496,1,0.1,2,184
n_hospitals,radial_distance,2107,2110,2107,0.2656738705450472,1,0.1,1,152
n_hospitals,radial_distance,2107,2111,2107,0.2788106445797455,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2112,2107,0.2797362359627523,1,0.1,1,152
n_hospitals,radial_distance,2107,2113,2107,0.2506216676028988,2,0.1,3,197
n_hospitals,radial_distance,2107,2114,2107,0.298217402071809,1,0.1,1,152
n_hospitals,radial_distance,2107,2115,2107,0.3194532975715939,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2116,2107,0.3366626270057336,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2117,2107,0.3278850064709589,1,0.1,1,152
n_hospitals,radial_distance,2107,2118,2107,0.3136182789359704,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2119,2107,0.28611608442941205,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2120,2107,0.26604265364429663,1,0.1,1,152
n_hospitals,radial_distance,2107,2121,2107,0.27934142271266715,1,0.1,1,152
n_hospitals,radial_distance,2107,2122,2107,0.2763346972223642,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2123,2107,0.3709465390016251,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2125,2107,0.3131420243185223,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2126,2107,0.29221520181793337,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2127,2107,0.329167750455606,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2128,2107,0.34363895422075214,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2129,2107,0.34161319886108304,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2130,2107,0.32075425491702997,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2131,2107,0.3240846465391357,2,0.1,2,184
n_hospitals,radial_distance,2107,2132,2107,0.3242644341723813,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2133,2107,0.3452046900152147,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2134,2107,0.3302403787109591,1,0.1,1,152
n_hospitals,radial_distance,2107,2135,2107,0.3456056710575901,1,0.1,1,152
n_hospitals,radial_distance,2107,2136,2107,0.35595331873189334,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2137,2107,0.3137164137431034,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2138,2107,0.3135965656205651,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2139,2107,0.30623265513149034,2,0.1,2,184
n_hospitals,radial_distance,2107,2140,2107,0.3393782626530157,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2141,2107,0.3631422613525982,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2142,2107,0.36731396799768157,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2143,2107,0.39288028323588614,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2144,2107,0.37192373520876987,2,0.1,1,152
n_hospitals,radial_distance,2107,2145,2107,0.4131236575592533,8,0.1,5,202
n_hospitals,radial_distance,2107,2146,2107,0.40315066149870177,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2147,2107,0.41066258163352604,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2148,2107,0.4514365513158791,2,0.1,1,152
n_hospitals,radial_distance,2107,2150,2107,0.36640551329968557,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2151,2107,0.34471900434170283,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2152,2107,0.3647004416447691,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2153,2107,0.36951991413987684,2,0.1,1,152
n_hospitals,radial_distance,2107,2154,2107,0.33815087704486463,1,0.1,1,152
n_hospitals,radial_distance,2107,2155,2107,0.3905288733698959,1,0.1,1,152
n_hospitals,radial_distance,2107,2156,2107,0.3531413977583888,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2157,2107,0.30696317513865845,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2158,2107,0.2916531882094907,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2159,2107,0.24785590375799854,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2160,2107,0.3977848383407924,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2161,2107,0.4104033469530337,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2162,2107,0.4067234509105437,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2163,2107,0.4295251526483832,1,0.1,1,152
n_hospitals,radial_distance,2107,2164,2107,0.45928556231950807,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2165,2107,0.44667925810626885,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2166,2107,0.4661930497497183,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2167,2107,0.548277200278383,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2168,2107,0.5287289357915446,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2170,2107,0.5052000506006545,3,0.1,1,152
n_hospitals,radial_distance,2107,2171,2107,0.5598341635241912,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2172,2107,0.47875000731847245,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2173,2107,0.597764091227806,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2174,2107,0.5718067603522741,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2175,2107,0.5199143434568655,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2176,2107,0.5007110127740771,2,0.1,1,152
n_hospitals,radial_distance,2107,2177,2107,0.513914127742517,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2178,2107,0.5758082608655642,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2179,2107,0.6127913761749153,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2190,2107,0.3796830123704803,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2191,2107,0.3618654479587675,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2192,2107,0.37073774233771073,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2193,2107,0.34354144383183294,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2194,2107,0.3572548217354673,2,0.1,2,184
n_hospitals,radial_distance,2107,2195,2107,0.3828555605838957,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2196,2107,0.39804030417707725,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2197,2107,0.4228662170212093,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2198,2107,0.43538139224222633,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2199,2107,0.40820734660893215,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2200,2107,0.4244307652074645,1,0.1,1,152
n_hospitals,radial_distance,2107,2203,2107,0.3287111413537693,0.1,0.1,0,1
n_hospitals,radial_distance,2107,2204,2107,0.3261020144394183,0.1,0.1,0,1
